Hit,Title,Artist,Featuring
1,My Wish,Rascal Flatts,0
1,Maneater,Nelly Furtado,0
1,Remember The Name,Fort Minor Featuring Styles Of Beyond,1
1,Chemicals React,Aly & AJ,0
1,Welcome To The Black Parade,My Chemical Romance,0
1,Come Back To Me,Vanessa Hudgens,0
1,Ni Una Sola Palabra,Paulina Rubio,0
1,My Little Girl,Tim McGraw,0
1,Money In The Bank,Lil Scrappy Featuring Young Buck,1
1,Want To,Sugarland,0
1,Streetcorner Symphony,Rob Thomas,0
1,Fergalicious,Fergie,0
1,Nothing Left To Lose,Mat Kearney,0
1,Smack That,Akon Featuring Eminem,1
1,Like Red On A Rose,Alan Jackson,0
1,Take Me As I Am,Mary J. Blige,0
1,Superman,Brown Boy,0
1,White & Nerdy,"""Weird Al"" Yankovic",0
1,So Excited,Janet Featuring Khia,1
1,Rockstar,Nickelback,0
1,I Wanna Love You,Akon Featuring Snoop Dogg,1
1,It Ends Tonight,The All-American Rejects,0
1,Unappreciated,Cherish,0
1,Hurt,Christina Aguilera,0
1,Shortie Like Mine,Bow Wow Featuring Chris Brown & Johnta Austin,1
1,Canadian Idiot,"""Weird Al"" Yankovic",0
1,We Fly High,Jim Jones,0
1,Boston,Augustana,0
1,Show Me What You Got,JAY-Z,0
1,Walk Away (Remember Me),Paula DeAnda Featuring The DEY,1
1,She's Everything,Brad Paisley,0
1,Love Me Or Hate Me (F**k You!!!!),Lady Sovereign,0
1,Some People Change,Montgomery Gentry,0
1,Love You,Jack Ingram,0
1,Amarillo Sky,Jason Aldean,0
1,Tell Me,Diddy Featuring Christina Aguilera,1
1,The Pick Of Destiny,Tenacious D,0
1,Irreplaceable,Beyonce,0
1,Long Way 2 Go,Cassie,0
1,Tu Amor,RBD,0
1,If We Were A Movie,Hannah Montana,0
1,Save Room,John Legend,0
1,I Got Nerve,Hannah Montana,0
1,Pumpin' Up The Party,Hannah Montana,0
1,The Other Side Of Me,Hannah Montana,0
1,Our Country,John Mellencamp,0
1,This Is The Life,Hannah Montana,0
1,Just Like You,Hannah Montana,0
1,Wind It Up,Gwen Stefani,0
1,Make It Rain,Fat Joe Featuring Lil Wayne,1
1,Hate (I Really Don't Like You),Plain White T's,0
1,It Just Comes Natural,George Strait,0
1,Watching You,Rodney Atkins,0
1,Upgrade U,Beyonce Featuring Jay Z,1
1,Dem Jeans,Chingy Featuring Jermaine Dupri,1
1,Change Me,Ruben Studdard,0
1,Crash Here Tonight,Toby Keith,0
1,Here (In Your Arms),Hellogoodbye,0
1,Red High Heels,Kellie Pickler,0
1,Tengo Un Amor,Toby Love Featuring Rakim & Ken-Y,1
1,Promise,Ciara,0
1,Wait A Minute,The Pussycat Dolls Featuring Timbaland,1
1,Say It Right,Nelly Furtado,0
1,You,Lloyd Featuring Lil Wayne,1
1,High School Never Ends,Bowling For Soup,0
1,A La Primera Persona,Alejandro Sanz,0
1,Let's Ride,The Game,0
1,The Saints Are Coming,U2 & Green Day,0
1,That's That,Snoop Dogg Featuring R. Kelly,1
1,When Your Heart Stops Beating,(+44),0
1,Runaway Love,Ludacris Featuring Mary J. Blige,1
1,I Luv It,Young Jeezy,0
1,It's Not Over,Daughtry,0
1,You Know My Name,Chris Cornell,0
1,Break It Off,Rihanna & Sean Paul,0
1,Greatest Time Of Year,Aly & AJ,0
1,Ay Chico (Lengua Afuera),Pitbull,0
1,Kingdom Come,JAY-Z,0
1,Keep Holding On,Avril Lavigne,0
1,Anna-Molly,Incubus,0
1,Zoom,Lil' Boosie Featuring Yung Joc,1
1,Ice Box,Omarion,0
1,Poppin',Chris Brown Featuring Jay Biz,1
1,Ser O Parecer,RBD,0
1,Dangerous,Ying Yang Twins Featuring Wyclef,1
1,Tu Recuerdo,Ricky Martin Featuring La Mari De Chambao Y Tommy Torres,1
1,Pain,Three Days Grace,0
1,Little Bit Of Life,Craig Morgan,0
1,You Don't Know,"Eminem, 50 Cent, Lloyd Banks & Ca$his",0
1,A Great Big Sled,The Killers Featuring Toni Halliday,1
1,What Goes Around...Comes Around,Justin Timberlake,0
1,Lost One,Jay-Z Featuring Chrisette Michele,1
1,Hip Hop Is Dead,Nas Featuring will.i.am,1
1,River,Sarah McLachlan,0
1,Into The Ocean,Blue October,0
1,Top Back,T.I.,0
1,Ladies Love Country Boys,Trace Adkins,0
1,Lost Without U,Robin Thicke,0
1,Stupid Boy,Keith Urban,0
1,One Wing In The Fire,Trent Tomlinson,0
1,Throw Some D's,Rich Boy Featuring Polow Da Don,1
1,Happy Xmas (War Is Over),The Fray,0
1,The Carpal Tunnel Of Love,Fall Out Boy,0
1,Love Like Winter,AFI,0
1,The Sweet Escape,Gwen Stefani Featuring Akon,1
1,I'll Be Home For Christmas (Live),Josh Groban,0
1,Fidelity,Regina Spektor,0
1,The Way I Live,Baby Boy Da Prince Featuring Lil Boosie,1
1,Listen,Beyonce,0
1,On The Hotline,Pretty Ricky,0
1,Alyssa Lies,Jason Michael Carroll,0
1,Honestly,Cartel,0
1,U + Ur Hand,P!nk,0
1,King Kong,Jibbs Featuring Chamillionaire,1
1,And I Am Telling You I'm Not Going,Jennifer Hudson,0
1,Doe Boy Fresh,Three 6 Mafia Featuring Chamillionaire,1
1,Cupid's Chokehold/Breakfast In America,Gym Class Heroes Featuring Patrick Stump,1
1,Candyman,Christina Aguilera,0
1,Jump To The Rhythm,Jordan Pruitt,0
1,He Said She Said,Ashley Tisdale,0
1,Mr. Jones,Mike Jones,0
1,"My, Oh My",The Wreckers,0
1,Glamorous,Fergie Featuring Ludacris,1
1,"This Ain't A Scene, It's An Arms Race",Fall Out Boy,0
1,Push It To The Limit,Corbin Bleu,0
1,If Everyone Cared,Nickelback,0
1,Don't Matter,Akon,0
1,Go Getta,Young Jeezy Featuring R. Kelly,1
1,This Is Why I'm Hot,Mims,0
1,She's Like The Wind,Lumidee Featuring Tony Sunshine,1
1,Last Night,Diddy Featuring Keyshia Cole,1
1,From Yesterday,30 Seconds To Mars,0
1,Smile,Lily Allen,0
1,Phantom Limb,The Shins,0
1,Hillbilly Deluxe,Brooks & Dunn,0
1,Famous Last Words,My Chemical Romance,0
1,The River,Good Charlotte Featuring M. Shadows And Synyster Gates,1
1,Beer In Mexico,Kenny Chesney,0
1,Buddy,Musiq Soulchild,0
1,Year 3000,Jonas Brothers,0
1,Over It,Katharine McPhee,0
1,Dashboard,Modest Mouse,0
1,Say OK,Vanessa Hudgens,0
1,Lips Of An Angel,Jack Ingram,0
1,Grace Kelly,MIKA,0
1,Thinking About You,Norah Jones,0
1,Crazy Car,The Naked Brothers Band,0
1,Wouldn't Get Far,The Game Featuring Kanye West,1
1,Wasted,Carrie Underwood,0
1,Be Good To Me,Ashley Tisdale,0
1,Settlin',Sugarland,0
1,I'll Wait For You,Joe Nichols,0
1,Anyway,Martina McBride,0
1,Outside Looking In,Jordan Pruitt,0
1,Not Fade Away,Sheryl Crow,0
1,Give It To Me,Timbaland Featuring Nelly Furtado & Justin Timberlake,1
1,1st Time,Yung Joc Featuring Marques Houston & Trey Songz,1
1,2 Step,Unk,0
1,Rock Yo Hips,Crime Mob Featuring Lil Scrappy,1
1,Like A Star,Corinne Bailey Rae,0
1,Gravity,John Mayer,0
1,High Maintenance Woman,Toby Keith,0
1,Flathead,The Fratellis,0
1,I'm A Flirt,R. Kelly Or Bow Wow (Featuring T.I. & T-Pain),1
1,Read My Mind,The Killers,0
1,Stand,Rascal Flatts,0
1,Break 'Em Off,Paul Wall Featuring Lil' KeKe,1
1,Buy U A Drank (Shawty Snappin'),T-Pain Featuring Yung Joc,1
1,Circle,Marques Houston,0
1,Keep Your Mind Wide Open,AnnaSophia Robb,0
1,"Pop, Lock & Drop It",Huey,0
1,Long Trip Alone,Dierks Bentley,0
1,Girlfriend,Avril Lavigne,0
1,Movin' On,Elliott Yamin,0
1,The Neighbor,Dixie Chicks,0
1,Outta My System,Bow Wow Featuring T-Pain & Johnta Austin,1
1,Like A Boy,Ciara,0
1,Home,Daughtry,0
1,Because Of You,Ne-Yo,0
1,Freak On A Leash (Unplugged),Korn Featuring Amy Lee,1
1,Look After You,The Fray,0
1,Better Than Me,Hinder,0
1,Last Dollar (Fly Away),Tim McGraw,0
1,Good Directions,Billy Currington,0
1,Teardrops On My Guitar,Taylor Swift,0
1,Please Don't Go,Tank,0
1,With Love,Hilary Duff,0
1,Survivalism,Nine Inch Nails,0
1,Get It Shawty,Lloyd,0
1,You Know I'm No Good,Amy Winehouse,0
1,Rehab,Amy Winehouse,0
1,Beautiful Liar,Beyonce & Shakira,0
1,Like This,Kelly Rowland Featuring Eve,1
1,Everything,Michael Buble,0
1,Wait For You,Elliott Yamin,0
1,Lost In This Moment,Big & Rich,0
1,Tell Me 'Bout It,Joss Stone,0
1,Who Knew,P!nk,0
1,Moments,Emerson Drive,0
1,Ticks,Brad Paisley,0
1,We Takin' Over,"DJ Khaled Featuring T.I., Akon, Rick Ross, Fat Joe, Lil' Wayne & Baby",1
1,Little Wonders,Rob Thomas,0
1,Hey There Delilah,Plain White T's,0
1,I Tried,Bone Thugs-N-Harmony Featuring Akon,1
1,Get Buck,Young Buck,0
1,A Woman's Love,Alan Jackson,0
1,Love Today,MIKA,0
1,Forever,Papa Roach,0
1,Breath,Breaking Benjamin,0
1,What I've Done,Linkin Park,0
1,Stolen,Dashboard Confessional,0
1,Kiss The Girl,Ashley Tisdale,0
1,Diamonds,Fabolous Featuring Young Jeezy,1
1,Makes Me Wonder,Maroon 5,0
1,Release,Timbaland Featuring Justin Timberlake,1
1,Find Out Who Your Friends Are,Tracy Lawrence,0
1,Apologize,Timbaland Featuring OneRepublic,1
1,When I See U,Fantasia,0
1,Thnks Fr Th Mmrs,Fall Out Boy,0
1,Summer Love,Justin Timberlake,0
1,The Story (I Was Made For You),Brandi Carlile,0
1,Earth Intruders,Bjork,0
1,Que Hiciste,Jennifer Lopez,0
1,Umbrella,Rihanna Featuring Jay-Z,1
1,I'm Throwed,Paul Wall Featuring Jermaine Dupri,1
1,It's Me Snitches,Swizz Beatz,0
1,Big Girls Don't Cry,Fergie,0
1,A Different World,Bucky Covington,0
1,Party Like A Rockstar,Shop Boyz,0
1,Lucky Man,Montgomery Gentry,0
1,When You're Gone,Avril Lavigne,0
1,Don't Make Me,Blake Shelton,0
1,A Feelin' Like That,Gary Allan,0
1,Wrapped,George Strait,0
1,Johnny Cash,Jason Aldean,0
1,Me And God,Josh Turner,0
1,Dig,Incubus,0
1,I'll Stand By You,Carrie Underwood,0
1,Never Again,Kelly Clarkson,0
1,Icky Thump,The White Stripes,0
1,Up To The Mountain,Kelly Clarkson Featuring Jeff Beck,1
1,Signal Fire,Snow Patrol,0
1,You Raise Me Up,Josh Groban & The African Children's Choir,0
1,If I Was Your Man,Joe,0
1,I Don't Need A Man,The Pussycat Dolls,0
1,Sexy Lady,Yung Berg Featuring Junior,1
1,Wipe Me Down,Lil Boosie Featuring Foxx & Webbie,1
1,(You Want To) Make A Memory,Bon Jovi,0
1,Working Class Hero,Green Day,0
1,Do It Just Like A Rockstar,Freak Nasty Featuring Crazy Mike,1
1,Lean Like A Cholo,Down A.K.A. Kilo,0
1,Straight To The Bank,50 Cent,0
1,First Time,Lifehouse,0
1,Anonymous,Bobby Valentino Featuring Timbaland,1
1,Tambourine,Eve,0
1,Same Girl,R. Kelly Duet With Usher,0
1,Vulnerable,Secondhand Serenade,0
1,I Don't Wanna Stop,Ozzy Osbourne,0
1,Like This,Mims,0
1,teachme,Musiq Soulchild,0
1,I Told You So,Keith Urban,0
1,Impacto,Daddy Yankee Featuring Fergie,1
1,Get Me Bodied,Beyonce,0
1,All Good Things (Come To An End),Nelly Furtado,0
1,Do You Know? (The Ping Pong Song)/Dimelo,Enrique Iglesias,0
1,Bubbly,Colbie Caillat,0
1,I Need You,Tim McGraw With Faith Hill,0
1,The Great Escape,Boys Like Girls,0
1,Bleed It Out,Linkin Park,0
1,Given Up,Linkin Park,0
1,This Is My Now,Jordin Sparks,0
1,You Give Love A Bad Name,Blake Lewis,0
1,Big Things Poppin' (Do It),T.I.,0
1,Tarantula,The Smashing Pumpkins,0
1,A Broken Wing,Jordin Sparks,0
1,4 In The Morning,Gwen Stefani,0
1,I Who Have Nothing,Jordin Sparks,0
1,Beautiful Girls,Sean Kingston,0
1,Lip Gloss,Lil Mama,0
1,Make Me Better,Fabolous Featuring Ne-Yo,1
1,Time Of The Season,Blake Lewis,0
1,Beautiful Flower,India.Arie,0
1,The Way I Are,Timbaland Featuring Keri Hilson,1
1,Can't Tell Me Nothing,Kanye West,0
1,Whine Up,Kat DeLuna Featuring Elephant Man,1
1,Wall To Wall,Chris Brown,0
1,Bartender,T-Pain Featuring Akon,1
1,Startin' With Me,Jake Owen,0
1,Do You,Ne-Yo,0
1,Nobody's Perfect,Hannah Montana,0
1,Shut Up And Drive,Rihanna,0
1,These Are My People,Rodney Atkins,0
1,A Bay Bay,Hurricane Chris,0
1,Paralyzer,Finger Eleven,0
1,I Wonder,Kellie Pickler,0
1,Teenagers,My Chemical Romance,0
1,Imagine,Jack Johnson,0
1,Shawty,Plies Featuring T-Pain,1
1,Lost,Faith Hill,0
1,Never Wanted Nothing More,Kenny Chesney,0
1,Dance Tonight,Paul McCartney,0
1,Let It Go,Keyshia Cole Featuring Missy Elliott & Lil Kim,1
1,How Do I Breathe,Mario,0
1,Doomsday Clock,The Smashing Pumpkins,0
1,Life's What You Make It,Hannah Montana,0
1,Because Of You,Reba McEntire Duet With Kelly Clarkson,0
1,Potential Breakup Song,Aly & AJ,0
1,G.N.O. (Girl's Night Out),Miley Cyrus,0
1,Make Some Noise,Hannah Montana,0
1,Easy,Paula DeAnda Featuring Bow Wow,1
1,Until The End Of Time,Justin Timberlake Duet With Beyonce,0
1,True Friend,Hannah Montana,0
1,You Know What It Is,T.I. Featuring Wyclef Jean,1
1,LoveStoned,Justin Timberlake,0
1,Before It's Too Late (Sam And Mikaela's Theme),Goo Goo Dolls,0
1,Cupid Shuffle,Cupid,0
1,Tough,Craig Morgan,0
1,Everyday America,Sugarland,0
1,Misery Business,Paramore,0
1,Guys Like Me,Eric Church,0
1,Crank That (Soulja Boy),Soulja Boy Tell'em,0
1,Never Too Late,Three Days Grace,0
1,What Time Is It,High School Musical 2 Cast,0
1,"Sorry, Blame It On Me",Akon,0
1,"Ready, Set, Don't Go",Billy Ray Cyrus With Miley Cyrus,0
1,You Can't Stop The Beat,Cast Of Hairspray,0
1,Bed,J. Holiday,0
1,Can't Leave 'Em Alone,Ciara Featuring 50 Cent,1
1,Stranger,Hilary Duff,0
1,Online,Brad Paisley,0
1,Stronger,Kanye West,0
1,Cyclone,Baby Bash Featuring T-Pain,1
1,Love Me If You Can,Toby Keith,0
1,Take Me There,Rascal Flatts,0
1,Proud Of The House We Built,Brooks & Dunn,0
1,Hold On,Jonas Brothers,0
1,Hood Figga,Gorilla Zoe,0
1,Me Love,Sean Kingston,0
1,Free And Easy (Down The Road I Go),Dierks Bentley,0
1,All My Friends Say,Luke Bryan,0
1,Can U Believe,Robin Thicke,0
1,Ayo Technology,50 Cent Featuring Justin Timberlake & Timbaland,1
1,If You're Reading This,Tim McGraw,0
1,The Pretender,Foo Fighters,0
1,S.O.S.,Jonas Brothers,0
1,Int'l Players Anthem (I Choose You),UGK Featuring OutKast,1
1,I Got It From My Mama,will.i.am,0
1,Over You,Daughtry,0
1,Wake Up Call,Maroon 5,0
1,You Are The Music In Me,Zac Efron & Vanessa Anne Hudgens,0
1,Clothes Off!!,Gym Class Heroes,0
1,Gotta Go My Own Way,Zac Efron & Vanessa Anne Hudgens,0
1,Bet On It,Zac Efron,0
1,I Don't Dance,Corbin Bleu & Lucas Grabeel,0
1,Everyday,Zac Efron & Vanessa Anne Hudgens,0
1,All For One,High School Musical 2 Cast,0
1,So Small,Carrie Underwood,0
1,Fabulous,Ashley Tisdale & Lucas Grabeel,0
1,I Get Money,50 Cent,0
1,Wadsyaname,Nelly,0
1,More Than A Memory,Garth Brooks,0
1,Coffee Shop,Yung Joc Featuring Gorilla Zoe,1
1,Baby Don't Go,Fabolous Featuring Jermaine Dupri,1
1,Money In The Bank,Swizz Beatz,0
1,How Far We've Come,matchbox twenty,0
1,Livin' Our Love Song,Jason Michael Carroll,0
1,Hate That I Love You,Rihanna Featuring Ne-Yo,1
1,No One,Alicia Keys,0
1,Don't Blink,Kenny Chesney,0
1,Gimme More,Britney Spears,0
1,I Don't Wanna Be In Love (Dance Floor Anthem),Good Charlotte,0
1,Shawty Is A 10,The-Dream,0
1,Fall,Clay Walker,0
1,How 'Bout Them Cowgirls,George Strait,0
1,Good Life,Kanye West Featuring T-Pain,1
1,1234,Feist,0
1,Inconsolable,Backstreet Boys,0
1,Do It,Nelly Furtado,0
1,I'm So Hood,"DJ Khaled Featuring T-Pain, Trick Daddy, Rick Ross & Plies",1
1,Sweetest Girl (Dollar Bill),"Wyclef Jean Featuring Akon, Lil Wayne & Niia",1
1,My Drink N' My 2 Step,Cassidy Featuring Swizz Beatz,1
1,Firecracker,Josh Turner,0
1,Me Enamora,Juanes,0
1,Kiss Kiss,Chris Brown Featuring T-Pain,1
1,Do It Well,Jennifer Lopez,0
1,1973,James Blunt,0
1,Duffle Bag Boy,Playaz Circle Featuring Lil Wayne,1
1,Freaky Gurl,Gucci Mane,0
1,Famous In A Small Town,Miranda Lambert,0
1,Can't Help But Wait,Trey Songz,0
1,Tattoo,Jordin Sparks,0
1,The Way I Am,Ingrid Michaelson,0
1,Our Song,Taylor Swift,0
1,Shoulda Let You Go,Keyshia Cole Introducing Amina,0
1,Hypnotized,Plies Featuring Akon,1
1,Nothin' Better To Do,LeAnn Rimes,0
1,Fake It,Seether,0
1,Blue Magic,JAY-Z,0
1,Soulja Girl,Soulja Boy Tell'em Featuring I-15,1
1,Into The Night,Santana Featuring Chad Kroeger,1
1,Everybody,Keith Urban,0
1,What Do Ya Think About That,Montgomery Gentry,0
1,As If,Sara Evans,0
1,Stay,Sugarland,0
1,Clumsy,Fergie,0
1,Pictures Of You,The Last Goodnight,0
1,Shadowplay,The Killers,0
1,Love Like This,Natasha Bedingfield Featuring Sean Kingston,1
1,The Hand Clap,Hurricane Chris Featuring Big Poppa,1
1,Just Fine,Mary J. Blige,0
1,Watching Airplanes,Gary Allan,0
1,Low,Flo Rida Featuring T-Pain,1
1,Winner At A Losing Game,Rascal Flatts,0
1,I'm Like A Lawyer...(Me & You),Fall Out Boy,0
1,Empty Walls,Serj Tankian,0
1,Dreaming With A Broken Heart,John Mayer,0
1,Another Side Of You,Joe Nichols,0
1,Piece Of Me,Britney Spears,0
1,Take You There,Sean Kingston,0
1,Girlfriend,Bow Wow & Omarion,0
1,Roc Boys (And The Winner Is)...,JAY-Z,0
1,Pop Bottles,Birdman Featuring Lil Wayne,1
1,Love Song,Sara Bareilles,0
1,Get Buck In Here,"DJ Felli Fel Featuring Diddy, Akon, Ludacris & Lil Jon",1
1,From Where You Are,Lifehouse,0
1,Music Is My Hot Hot Sex,CSS,0
1,Shadow Of The Day,Linkin Park,0
1,Headlines (Friendship Never Ends),Spice Girls,0
1,Like You'll Never See Me Again,Alicia Keys,0
1,Suffocate,J. Holiday,0
1,Sexy Movimiento,Wisin & Yandel,0
1,Taking Chances,Celine Dion,0
1,Letter To Me,Brad Paisley,0
1,Stealing Cinderella,Chuck Wicks,0
1,Calabria 2008,Enur Featuring Natasja,1
1,Flashing Lights,Kanye West Featuring Dwele,1
1,Mistletoe,Colbie Caillat,0
1,This Christmas,Chris Brown,0
1,Don't Stop The Music,Rihanna,0
1,Hot,Avril Lavigne,0
1,Independent,Webbie Featuring Lil' Phat & Lil' Boosie,1
1,Cleaning This Gun (Come On In Boy),Rodney Atkins,0
1,With You,Chris Brown,0
1,Sensual Seduction,Snoop Dogg,0
1,Say,John Mayer,0
1,Work That,Mary J. Blige,0
1,Go Girl,Pitbull Featuring Trina & Young Bo$$,1
1,Still Will,50 Cent Featuring Akon,1
1,Crying Out For Me,Mario,0
1,International Harvester,Craig Morgan,0
1,Hero/Heroine,Boys Like Girls,0
1,Sorry,Buckcherry,0
1,See You Again,Miley Cyrus,0
1,Never,Jaheim,0
1,If I Had Eyes,Jack Johnson,0
1,Superstar,Lupe Fiasco Featuring Matthew Santos,1
1,I Remember,Keyshia Cole,0
1,Won't Go Home Without You,Maroon 5,0
1,crushcrushcrush,Paramore,0
1,Stop And Stare,OneRepublic,0
1,The Chipmunk Song (Christmas Don't Be Late) (2007),Alvin And The Chipmunks,0
1,Fly Like Me,Chingy Featuring Amerie,1
1,Do You Hear What I Hear,Carrie Underwood,0
1,The Anthem,Pitbull Featuring Lil Jon,1
1,Falling In Love At A Coffee Shop,Landon Pigg,0
1,What Is It,Baby Bash Featuring Sean Kingston,1
1,Witch Doctor (2007),Alvin And The Chipmunks Featuring Chris Classic,1
1,Bad Day,Alvin And The Chipmunks,0
1,Feedback,Janet,0
1,Funkytown,Alvin And The Chipmunks,0
1,All Around Me,Flyleaf,0
1,Citizen/Soldier,3 Doors Down,0
1,Leave It All To Me (iCarly Theme Song),Miranda Cosgrove Featuring Drake Bell,1
1,Start All Over,Miley Cyrus,0
1,All-American Girl,Carrie Underwood,0
1,Through The Fire And Flames,DragonForce,0
1,Our Time Now,Plain White T's,0
1,Small Town Southern Man,Alan Jackson,0
1,Shiftwork,Kenny Chesney Duet With George Strait,0
1,No Air,Jordin Sparks Duet With Chris Brown,0
1,I Won't Tell,Fat Joe Featuring J. Holiday,1
1,Falsetto,The-Dream,0
1,Anyone Else But You,Michael Cera & Ellen Page,0
1,Suspicions,Tim McGraw,0
1,Dey Know,Shawty Lo,0
1,What Hurts The Most,Cascada,0
1,Get My Drink On,Toby Keith,0
1,What Kinda Gone,Chris Cagle,0
1,Girls In Their Summer Clothes,Bruce Springsteen,0
1,Laughed Until We Cried,Jason Aldean,0
1,Whatever It Takes,Lifehouse,0
1,God Must Be Busy,Brooks & Dunn,0
1,Long Road To Ruin,Foo Fighters,0
1,Pocketful Of Sunshine,Natasha Bedingfield,0
1,Like Whoa,Aly & AJ,0
1,Wanna Be Startin' Somethin' 2008,Michael Jackson With Akon,0
1,When You Look Me In The Eyes,Jonas Brothers,0
1,Feels Like Tonight,Daughtry,0
1,Kindly Unspoken,Kate Voegele,0
1,New Soul,Yael Naim,0
1,Sexy Can I,Ray J & Yung Berg,0
1,Nine In The Afternoon,Panic! At The Disco,0
1,Rock Star,Hannah Montana,0
1,Ching-A-Ling,Missy Elliott,0
1,YAHHH!,Soulja Boy Tell'em Featuring Arab,1
1,You're Gonna Miss This,Trace Adkins,0
1,I'm Me,Lil Wayne,0
1,Psycho,Puddle Of Mudd,0
1,I'll Be Waiting,Lenny Kravitz,0
1,Love Is Free,Sheryl Crow,0
1,Realize,Colbie Caillat,0
1,Umma Do Me,Rocko,0
1,Stronger Woman,Jewel,0
1,Killa,Cherish Featuring Yung Joc,1
1,Touch My Body,Mariah Carey,0
1,The Prayer (Live),Celine Dion & Josh Groban,0
1,Love In This Club,Usher Featuring Young Jeezy,1
1,The Boss,Rick Ross Featuring T-Pain,1
1,Bleeding Love,Leona Lewis,0
1,Picture To Burn,Taylor Swift,0
1,She Got It,2 Pistols Featuring T-Pain & Tay Dizm,1
1,In Love With A Girl,Gavin DeGraw,0
1,Elevator,Flo Rida Featuring Timbaland,1
1,I Saw God Today,George Strait,0
1,Dance Like There's No Tomorrow,Paula Abdul & Randy Jackson,0
1,Shawty Get Loose,Lil Mama Featuring Chris Brown & T-Pain,1
1,Just Got Started Lovin' You,James Otto,0
1,It's Not My Time,3 Doors Down,0
1,Shake Your Pom Pom,Missy Elliott,0
1,It's Good To Be Us,Bucky Covington,0
1,Love Is A Beautiful Thing,Phil Vassar,0
1,Te Quiero,Flex,0
1,Falling Slowly,The Swell Season (Glen Hansard & Marketa Irglova),0
1,What You Got,Colby O'Donis Featuring Akon,1
1,Honey,Erykah Badu,0
1,Who The F*** Is That?,Dolla Featuring T-Pain & Tay Dizm,1
1,Love Don't Live Here,Lady Antebellum,0
1,Woman,Raheem DeVaughn,0
1,Break The Ice,Britney Spears,0
1,The Way That I Love You,Ashanti,0
1,She's A Hottie,Toby Keith,0
1,Damaged,Danity Kane,0
1,Lollipop,Lil Wayne Featuring Static Major,1
1,I'm Still A Guy,Brad Paisley,0
1,Diamond Girl,Ryan Leslie,0
1,Every Day,Rascal Flatts,0
1,Roll,Flo Rida Featuring Sean Kingston,1
1,4 Minutes,Madonna Featuring Justin Timberlake & Timbaland,1
1,Hollywood's Not America,Ferras,0
1,Going On,Gnarls Barkley,0
1,Go On Girl,Ne-Yo,0
1,Beat It,Fall Out Boy Featuring John Mayer,1
1,Party People,Nelly Featuring Fergie,1
1,Bust It Baby Part 2,Plies Featuring Ne-Yo,1
1,Inside The Fire,Disturbed,0
1,Got Me Going,DAY26,0
1,I Will Possess Your Heart,Death Cab For Cutie,0
1,Nude,Radiohead,0
1,We Weren't Crazy,Josh Gracin,0
1,Supernatural Superserious,R.E.M.,0
1,Last Name,Carrie Underwood,0
1,Shake It,Metro Station,0
1,Customer,Raheem DeVaughn,0
1,Trying To Stop Your Leaving,Dierks Bentley,0
1,Boyfriend/Girlfriend,C-Side Featuring Keyshia Cole,1
1,Last Time,Trey Songz,0
1,Things That Never Cross A Man's Mind,Kellie Pickler,0
1,Lost,Michael Buble,0
1,Back When I Knew It All,Montgomery Gentry,0
