Title,Artist,Featuring,duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,valence,Hit
Dyslexic Heart,Paul Westerberg,0,271200,0.0391,0.637,0.902,3.57e-06,0,0.128,-5.064,0.0292,136.575,0.843,0
What's My Age Again?,blink-182,0,148573,0.0133,0.39799999999999996,0.9540000000000001,0.000218,6,0.0891,-7.372999999999999,0.0715,157.766,0.433,0
No Rain,Blind Melon,0,217106,0.619,0.389,0.47600000000000003,5.0900000000000004e-05,9,0.255,-9.342,0.0316,148.11700000000002,0.5660000000000001,0
Virtual Insanity - Remastered,Jamiroquai,0,229360,0.12300000000000001,0.659,0.9490000000000001,0.0,6,0.133,-4.6819999999999995,0.105,92.025,0.512,0
Got You (Where I Want You),The Flys,0,242453,0.000405,0.47,0.644,0.293,8,0.134,-6.721,0.0269,75.597,0.521,0
High,Feeder,0,273933,0.0328,0.47100000000000003,0.7709999999999999,1.19e-06,2,0.0594,-6.172000000000001,0.0365,160.958,0.221,0
Who's Gonna Ride Your Wild Horses,U2,0,316426,0.040999999999999995,0.436,0.682,0.000155,7,0.0712,-10.597999999999999,0.0384,132.66299999999998,0.41600000000000004,0
What's Up?,4 Non Blondes,0,295493,0.16,0.561,0.555,0.0,11,0.114,-9.734,0.0287,134.369,0.49700000000000005,0
Shimmer - Single Version,Fuel,0,213948,0.0019199999999999998,0.263,0.784,0.0,7,0.15,-6.513999999999999,0.054000000000000006,114.671,0.385,0
How Bizarre,OMC,0,224165,0.32299999999999995,0.785,0.6859999999999999,1.83e-06,0,0.5660000000000001,-7.747999999999999,0.0497,124.91799999999999,0.838,0
Runaway Train,Soul Asylum,0,265866,0.0132,0.613,0.72,0.0,0,0.10400000000000001,-7.957000000000001,0.0425,117.34100000000001,0.561,0
Alright,Supergrass,0,180880,0.000479,0.467,0.958,0.19899999999999998,4,0.299,-4.808,0.0775,145.92,0.701,0
Right Here Right Now,Jesus Jones,0,189293,0.0088,0.657,0.608,3.45e-06,2,0.10300000000000001,-13.565,0.0287,106.86200000000001,0.723,0
Crazy for This Girl,Evan And Jaron,0,202026,0.000487,0.457,0.9259999999999999,5.6899999999999994e-05,0,0.0949,-5.461,0.038,93.964,0.41,0
One Week,Barenaked Ladies,0,169760,0.00854,0.7020000000000001,0.898,0.000154,9,0.0917,-6.002999999999999,0.0373,112.845,0.731,0
Send Me On My Way,Rusted Root,0,261706,0.15,0.493,0.775,5.73e-06,0,0.142,-6.492999999999999,0.0752,119.384,0.6859999999999999,0
Feed the Tree,Belly,0,209000,0.00325,0.547,0.718,0.672,0,0.0718,-8.309,0.0269,137.97799999999998,0.868,0
Why I'm Here,Oleander,0,238093,0.00913,0.638,0.6659999999999999,0.000843,8,0.111,-7.056,0.0233,100.01,0.47,0
Beautiful Girl,INXS,0,207546,0.0187,0.675,0.6659999999999999,0.6920000000000001,11,0.11199999999999999,-6.067,0.027000000000000003,120.55799999999999,0.434,0
That Was A Crazy Game of Poker,O.A.R.,0,522760,0.0323,0.529,0.665,1.11e-06,0,0.068,-8.658,0.0997,80.821,0.618,0
Unbelievable,EMF,0,209813,0.000341,0.637,0.8490000000000001,0.0386,1,0.141,-6.855,0.0362,104.074,0.9359999999999999,0
Little Black Backpack - Remastered,Stroke 9,0,224939,0.000136,0.452,0.85,0.0,7,0.0988,-4.918,0.0503,118.1,0.324,0
Teenage Dirtbag,Wheatus,0,241840,0.36,0.617,0.84,8.85e-05,4,0.179,-4.063,0.0512,94.676,0.57,0
Come Out and Play,The Offspring,0,197800,0.0943,0.514,0.884,1.52e-06,7,0.0654,-3.765,0.151,158.262,0.898,0
All Star,Smash Mouth,0,200373,0.0319,0.731,0.861,0.0,11,0.0829,-5.881,0.0323,104.03399999999999,0.78,0
Absolutely (Story of a Girl) - Radio Mix,Nine Days,0,189333,0.000891,0.48100000000000004,0.94,0.0,7,0.0939,-5.204,0.066,96.493,0.66,0
Roll To Me,Del Amitri,0,132306,0.41700000000000004,0.5660000000000001,0.804,0.0,6,0.11199999999999999,-5.7829999999999995,0.0364,149.989,0.858,0
Hey Leonardo (She Likes Me For Me),Blessid Union Of Souls,0,208493,0.0437,0.637,0.846,0.0,1,0.105,-3.6630000000000003,0.0346,103.119,0.634,0
Inside Out,Eve 6,0,219466,0.114,0.483,0.818,0.0,11,0.36700000000000005,-7.666,0.0444,175.668,0.691,0
Blister in the Sun - 2002 Remastered Version,Violent Femmes,0,144333,0.21899999999999997,0.701,0.261,0.0,0,0.0821,-19.846,0.0938,97.042,0.89,0
Cannonball,The Breeders,0,215573,0.00971,0.498,0.685,0.775,3,0.365,-11.795,0.0394,112.49,0.765,0
Into Your Arms,The Lemonheads,0,164466,0.0271,0.48,0.8909999999999999,3.24e-06,2,0.185,-5.001,0.0332,123.961,0.662,0
Mmm Mmm Mmm Mmm,Crash Test Dummies,0,235173,0.25,0.58,0.575,1.83e-05,3,0.0813,-7.72,0.0231,92.934,0.37,0
Santa Monica,Everclear,0,191506,0.156,0.491,0.9420000000000001,0.0,7,0.36700000000000005,-5.332999999999999,0.132,100.446,0.387,0
Shine,Collective Soul,0,306040,0.294,0.54,0.423,0.0884,6,0.152,-8.799,0.0283,150.135,0.353,0
Run-Around,Blues Traveler,0,280093,0.0721,0.58,0.899,0.0,7,0.0942,-5.502999999999999,0.0818,152.311,0.847,0
Lullaby,Shawn Mullins,0,329866,0.0211,0.626,0.731,0.00231,7,0.249,-8.0,0.0455,79.971,0.545,0
You Don't Know How It Feels,Tom Petty,0,289440,0.11900000000000001,0.765,0.502,0.0011,9,0.171,-7.393,0.0321,144.204,0.836,0
Linger,The Cranberries,0,274706,0.0783,0.439,0.434,4.8700000000000005e-05,7,0.14,-14.918,0.0265,94.845,0.204,0
Ironic,Alanis Morissette,0,225933,0.25,0.295,0.593,0.0,11,0.23600000000000002,-7.572,0.0555,85.48200000000001,0.37,0
Breakfast At Tiffany's,Deep Blue Something,0,257373,0.12,0.628,0.8290000000000001,0.0,2,0.09699999999999999,-5.484,0.0293,110.37700000000001,0.503,0
Counting Blue Cars (Tell Me Your Thoughts On God),Dishwalla,0,291906,0.0105,0.461,0.802,2.18e-05,2,0.253,-4.279,0.028999999999999998,100.179,0.384,0
One Man Army,Our Lady Peace,0,202293,0.0273,0.406,0.888,0.0,6,0.0848,-4.204,0.131,159.386,0.5920000000000001,0
Stupid Girl,Garbage,0,258133,0.00336,0.588,0.804,0.00172,11,0.0358,-4.006,0.0333,120.015,0.736,0
Glycerine,Bush,0,266493,0.0365,0.447,0.337,0.00124,5,0.0945,-11.402000000000001,0.0325,114.42200000000001,0.0827,0
The Distance,Cake,0,179600,0.0095,0.456,0.752,0.00145,11,0.0573,-8.121,0.09,183.56900000000002,0.897,0
The Impression That I Get,The Mighty Mighty Bosstones,0,194760,0.0908,0.425,0.9359999999999999,0.00469,4,0.201,-5.354,0.145,182.31799999999998,0.665,0
Far Behind,Candlebox,0,299733,0.00187,0.552,0.645,1.38e-06,7,0.0424,-6.595,0.0268,89.51799999999999,0.588,0
Buddy Holly,Weezer,0,159586,0.00611,0.535,0.9309999999999999,7.26e-05,8,0.0887,-4.012,0.0451,120.958,0.825,0
What I Got,Sublime,0,171066,0.0172,0.795,0.706,0.000384,7,0.326,-7.494,0.10099999999999999,95.59299999999999,0.623,0
Wonderwall - Remastered,Oasis,0,258732,0.000453,0.37200000000000005,0.865,0.0,2,0.23399999999999999,-4.918,0.0381,174.53,0.478,0
Kiss Me,Sixpence None The Richer,0,204753,0.11599999999999999,0.529,0.741,1.23e-06,3,0.0736,-5.6610000000000005,0.0268,100.00399999999999,0.455,0
Closer to Fine,Indigo Girls,0,241600,0.368,0.54,0.677,0.0,9,0.22399999999999998,-6.349,0.0286,98.339,0.748,0
Life Is A Highway,Tom Cochrane,0,266560,0.0681,0.6829999999999999,0.7509999999999999,8.36e-06,5,0.248,-10.184,0.0346,103.036,0.841,0
New Age Girl,Deadeye Dick,0,199087,0.105,0.632,0.6459999999999999,0.0,2,0.0454,-7.2,0.0519,137.933,0.777,0
Friday I'm In Love,The Cure,0,214400,0.0009720000000000001,0.526,0.762,0.00011599999999999999,0,0.33799999999999997,-12.437000000000001,0.0342,136.203,0.505,0
She Don't Use Jelly,The Flaming Lips,0,222278,0.207,0.33,0.556,4.39e-05,7,0.315,-11.494000000000002,0.0796,173.828,0.506,0
Everything About You,Ugly Kid Joe,0,255160,0.00878,0.494,0.8170000000000001,2.26e-06,1,0.0958,-8.408999999999999,0.0516,122.671,0.755,0
Everything Falls Apart,Dog's Eye View,0,234133,0.0465,0.573,0.818,0.0,4,0.111,-5.157,0.0471,128.987,0.789,0
Freak Of The Week,Marvelous 3,0,200640,0.000543,0.618,0.82,0.0,11,0.546,-4.593,0.0577,130.709,0.51,0
Better Days (And The Bottom Drops Out),Citizen King,0,207026,0.17300000000000001,0.758,0.8959999999999999,3.18e-05,9,0.136,-3.3110000000000004,0.0501,94.911,0.797,0
Standing Outside a Broken Phone Booth with Money in My Hand,Primitive Radio Gods,0,336800,0.136,0.725,0.614,0.792,0,0.062,-7.015,0.0409,95.039,0.429,0
Bound For The Floor,Local H,0,223213,0.00011399999999999999,0.621,0.495,0.00126,6,0.0592,-7.492000000000001,0.0618,119.20700000000001,0.638,0
Smells Like Teen Spirit,Nirvana,0,301920,2.8600000000000004e-05,0.516,0.9059999999999999,0.000101,1,0.105,-4.525,0.0658,116.775,0.728,0
Basket Case,Green Day,0,181533,0.00293,0.442,0.943,8.71e-06,3,0.091,-3.205,0.0602,85.064,0.7809999999999999,0
Zombie,The Cranberries,0,306410,0.0163,0.299,0.613,0.00359,7,0.368,-9.012,0.0347,166.96,0.306,0
Are You Gonna Go My Way,Lenny Kravitz,0,211933,0.00165,0.619,0.67,0.0109,11,0.331,-10.319,0.0353,129.267,0.777,0
Come As You Are,Nirvana,0,218920,0.000182,0.505,0.825,0.0009480000000000001,4,0.0855,-5.721,0.0401,119.98700000000001,0.541,0
Self Esteem,The Offspring,0,257826,0.0204,0.488,0.862,0.0,0,0.359,-7.595,0.0476,104.56,0.706,0
Song 2 - 2012 Remastered Version,Blur,0,121160,0.0017800000000000001,0.674,0.789,0.0071,8,0.0754,-6.903,0.0676,129.804,0.9179999999999999,0
Creep,Radiohead,0,235666,0.00563,0.532,0.344,0.00047300000000000006,7,0.115,-13.057,0.035,91.834,0.126,0
Nothing Else Matters,Metallica,0,388733,0.0505,0.5579999999999999,0.364,5.02e-06,4,0.0753,-11.258,0.0265,142.171,0.17,0
The Kids Aren't Alright,The Offspring,0,180160,0.00594,0.527,0.941,2.8899999999999998e-05,1,0.0641,-4.213,0.0377,99.63600000000001,0.7929999999999999,0
Killing In The Name,Rage Against The Machine,0,313573,0.0266,0.466,0.833,0.0,7,0.0327,-4.215,0.304,88.785,0.6609999999999999,0
Don't Look Back In Anger - Remastered,Oasis,0,289559,0.0596,0.33299999999999996,0.922,2.05e-06,0,0.126,-4.087,0.0592,162.97799999999998,0.335,0
Everlong,Foo Fighters,0,250546,5.96e-05,0.41200000000000003,0.882,0.00031,11,0.0805,-5.54,0.0369,158.066,0.35600000000000004,0
1979 - Remastered 2012,The Smashing Pumpkins,0,266200,0.0166,0.765,0.7879999999999999,0.588,3,0.0513,-9.896,0.0332,126.87899999999999,0.9640000000000001,0
November Rain,Guns N' Roses,0,537506,0.0165,0.19699999999999998,0.629,0.27899999999999997,11,0.125,-9.291,0.03,79.495,0.221,0
Say It Ain't So,Weezer,0,256880,0.00328,0.635,0.435,6.78e-06,3,0.071,-7.521,0.031,76.098,0.45899999999999996,0
Bullet With Butterfly Wings,The Smashing Pumpkins,0,257706,5.01e-05,0.389,0.705,0.86,10,0.09,-10.331,0.0553,122.154,0.555,0
Interstate Love Song,Stone Temple Pilots,0,193613,0.000552,0.214,0.9470000000000001,0.00352,4,0.23800000000000002,-5.053,0.0507,170.61599999999999,0.483,0
Every You Every Me,Placebo,0,213800,2.7000000000000002e-05,0.478,0.9229999999999999,0.7190000000000001,10,0.325,-7.547000000000001,0.0569,133.134,0.165,0
Glycerine - Remastered,Bush,0,266493,0.0325,0.42700000000000005,0.337,0.00215,5,0.0872,-11.38,0.0324,114.075,0.0849,0
Celebrity Skin,Hole,0,162493,1.3500000000000001e-05,0.44299999999999995,0.8959999999999999,0.000101,9,0.369,-6.162999999999999,0.0457,134.145,0.733,0
Closer,Nine Inch Nails,0,373306,0.000365,0.5589999999999999,0.725,0.5529999999999999,10,0.11199999999999999,-8.631,0.0426,90.012,0.501,0
Hedonism - Just Because You Feel Good,Skunk Anansie,0,207360,0.0874,0.563,0.536,0.000105,10,0.16399999999999998,-9.488,0.0286,81.094,0.312,0
Would?,Alice In Chains,0,206773,0.000332,0.305,0.8320000000000001,2.4e-05,6,0.091,-7.981,0.0398,100.677,0.585,0
Hunger Strike - 25th Anniversary Mix,Temple Of The Dog,0,246266,0.0249,0.384,0.733,2.61e-05,7,0.114,-6.522,0.0318,137.834,0.314,0
Tomorrow - Remastered,Silverchair,0,266280,0.0006580000000000001,0.292,0.7140000000000001,0.000109,2,0.102,-4.919,0.0316,151.412,0.462,0
Popular,Nada Surf,0,220586,0.007509999999999999,0.444,0.884,8.94e-05,7,0.11599999999999999,-6.104,0.11900000000000001,94.82,0.29600000000000004,0
All I Am,Jess Glynne,0,218868,0.0445,0.74,0.669,0.0,0,0.184,-5.199,0.0373,122.007,0.536,0
Heart to Love,Passenger,0,197666,0.0423,0.518,0.73,0.000788,0,0.11,-6.232,0.040999999999999995,98.96600000000001,0.591,0
Everywhere,Fleetwood Mac,0,222733,0.218,0.69,0.54,0.00657,4,0.115,-10.515999999999998,0.0317,114.846,0.764,0
Guiding Light,Mumford & Sons,0,217633,0.0632,0.5539999999999999,0.667,1.4300000000000002e-05,7,0.0686,-9.343,0.0439,100.01700000000001,0.281,0
In the Morning,The Coral,0,152520,0.0252,0.644,0.777,0.0,6,0.0554,-6.165,0.0284,126.257,0.966,0
breathin,Ariana Grande,0,198160,0.0211,0.568,0.6559999999999999,1.3699999999999998e-05,8,0.213,-5.412999999999999,0.0433,100.04899999999999,0.364,0
I'm Yours,Jason Mraz,0,242186,0.595,0.6859999999999999,0.457,0.0,11,0.105,-8.322000000000001,0.0468,150.953,0.718,0
Send My Love (To Your New Lover),Adele,0,223080,0.0415,0.69,0.524,3.16e-06,6,0.17,-8.39,0.10300000000000001,164.023,0.562,0
Fake Friends,Joel Adams,0,174774,0.00418,0.629,0.596,0.0,0,0.28600000000000003,-4.44,0.193,172.032,0.649,0
Love Someone,Lukas Graham,0,205463,0.161,0.55,0.415,0.0,9,0.10800000000000001,-6.557,0.052000000000000005,172.065,0.27399999999999997,0
Let You Love Me,Rita Ora,0,190000,0.28800000000000003,0.531,0.8540000000000001,0.0,10,0.0773,-3.1489999999999996,0.198,94.419,0.456,0
Superstition - Single Version,Stevie Wonder,0,244826,0.0179,0.647,0.742,0.000594,8,0.046,-8.788,0.0953,100.645,0.868,0
Head Held High,Kodaline,0,214880,0.00818,0.527,0.941,2.37e-06,6,0.397,-3.3760000000000003,0.0551,94.056,0.44,0
Are You Ready For Love - '79 Version Radio Edit,Elton John,0,210500,0.266,0.8059999999999999,0.74,0.00237,2,0.13699999999999998,-4.695,0.0313,116.507,0.7390000000000001,0
The Way I Am,Charlie Puth,0,186080,0.314,0.755,0.769,2.38e-06,10,0.0628,-5.6579999999999995,0.18600000000000003,114.96600000000001,0.642,0
Out Of Our Heads,Take That,0,173071,0.0242,0.672,0.953,0.0,10,0.0526,-2.82,0.105,117.045,0.633,0
Drift Away - Single Version,Dobie Gray,0,230893,0.336,0.469,0.415,0.0,11,0.46299999999999997,-9.509,0.0404,76.53399999999999,0.611,0
Shotgun,George Ezra,0,201287,0.28600000000000003,0.672,0.735,0.0,5,0.242,-4.7330000000000005,0.0457,115.741,0.754,0
Who Knew,P!nk,0,208493,0.00462,0.688,0.733,0.0,9,0.0756,-4.569,0.0274,140.004,0.45899999999999996,0
How Can I Forget,MKTO,0,177140,0.69,0.7959999999999999,0.53,0.0,8,0.0646,-5.9670000000000005,0.0558,105.031,0.754,0
Love You Anymore,Michael Bublé,0,182587,0.892,0.691,0.271,0.0,6,0.109,-7.582999999999999,0.0335,89.99,0.5479999999999999,0
Keeping Your Head Up,Birdy,0,208395,0.156,0.599,0.78,0.0,11,0.18899999999999997,-5.033,0.0527,122.07700000000001,0.529,0
Four Leaf Clover - Edit,The Kooks,0,191726,0.00461,0.46,0.965,7.020000000000001e-05,7,0.276,-3.011,0.0555,147.278,0.81,0
22,Taylor Swift,0,232120,0.00274,0.662,0.736,0.0008439999999999999,7,0.0464,-6.511,0.0374,104.00299999999999,0.674,0
Back Again,You Me At Six,0,176960,0.00205,0.634,0.865,1.25e-06,9,0.307,-4.363,0.0367,112.021,0.879,0
All This Love,JP Cooper,0,193597,0.168,0.621,0.524,0.0,5,0.0925,-7.056,0.0248,97.456,0.434,0
L.I.F.E.G.O.E.S.O.N.,Noah And The Whale,0,226946,0.205,0.608,0.745,0.0,4,0.342,-5.82,0.0354,82.00299999999999,0.595,0
Thursday,Jess Glynne,0,216239,0.452,0.603,0.5539999999999999,0.0,2,0.0545,-4.381,0.0646,111.98899999999999,0.354,0
The Way It Is,Bruce Hornsby,0,297853,0.607,0.5820000000000001,0.6890000000000001,0.0571,7,0.145,-12.203,0.0277,111.166,0.531,0
Little Bit Of Lovin',Elle King,0,393960,0.593,0.509,0.5820000000000001,0.000811,10,0.0996,-7.172000000000001,0.0333,92.044,0.552,0
I Want You Back,The Jackson 5,0,176333,0.29,0.639,0.5479999999999999,9.68e-05,8,0.366,-13.534,0.0394,98.359,0.887,0
Hand In My Pocket - 2015 Remastered,Alanis Morissette,0,222013,0.135,0.657,0.655,0.00303,0,0.102,-8.3,0.0248,92.259,0.6679999999999999,0
Glow,Gavin James,0,230694,0.0612,0.5760000000000001,0.795,0.0,0,0.14,-4.87,0.0346,123.071,0.42700000000000005,0
Three Little Birds,Bob Marley & The Wailers,0,180266,0.0111,0.8140000000000001,0.48200000000000004,1.57e-06,9,0.0476,-10.493,0.0588,148.404,0.615,0
Light On,Maggie Rogers,0,233880,0.201,0.657,0.569,1.3800000000000002e-05,2,0.126,-6.287000000000001,0.0542,102.054,0.39899999999999997,0
Cut Loose,Josh Gray,0,162003,0.0022600000000000003,0.716,0.6609999999999999,0.000136,7,0.109,-7.032,0.0486,102.009,0.6629999999999999,0
After All,All Saints,0,276333,0.035,0.534,0.893,1.76e-05,9,0.134,-6.311,0.0329,153.965,0.33799999999999997,0
September,"Earth, Wind & Fire",0,216346,0.174,0.6890000000000001,0.912,0.00024300000000000002,9,0.298,-3.673,0.0302,125.94,0.982,0
Keep On Walking,Jon Allen,0,227299,0.504,0.7290000000000001,0.575,1.18e-05,6,0.10400000000000001,-9.11,0.138,172.012,0.924,0
Loyal,Paloma Faith,0,220080,0.22399999999999998,0.649,0.5760000000000001,0.0,1,0.445,-5.936,0.0449,107.98899999999999,0.311,0
You To Me Are Everything,The Real Thing,0,213174,0.28600000000000003,0.5529999999999999,0.825,0.0,0,0.314,-4.328,0.0603,101.65700000000001,0.897,0
BIG LOVE,The Black Eyed Peas,0,277173,0.0488,0.759,0.455,0.0134,7,0.25,-10.319,0.0457,92.02,0.134,0
Long Train Runnin',The Doobie Brothers,0,207266,0.0916,0.575,0.912,0.0021100000000000003,7,0.0562,-7.275,0.0393,117.399,0.843,0
Run To Me,Causes,0,199000,0.272,0.6609999999999999,0.602,0.0,7,0.079,-5.934,0.0275,110.045,0.433,0
Dreams,Gabrielle,0,223533,0.16899999999999998,0.7490000000000001,0.461,0.0,9,0.0681,-13.652000000000001,0.0362,98.78299999999999,0.5660000000000001,0
Want You,Tom Speight,0,165228,0.16699999999999998,0.498,0.9079999999999999,0.00023500000000000002,0,0.281,-5.005,0.0416,153.576,0.535,0
Waiting On the World to Change,John Mayer,0,201173,0.159,0.5770000000000001,0.7559999999999999,0.00023199999999999997,2,0.249,-5.82,0.115,176.75,0.6629999999999999,0
A Lifetime to Repair - Edit,Kylie Minogue,0,197280,0.22,0.645,0.6990000000000001,1.89e-06,9,0.314,-3.573,0.0731,114.965,0.743,0
Everyday Is A Winding Road,Sheryl Crow,0,256826,0.0393,0.598,0.6679999999999999,4.68e-05,6,0.21899999999999997,-8.312000000000001,0.0408,112.928,0.733,0
Coming Back to You,Naya,0,186040,0.423,0.6829999999999999,0.787,0.0,9,0.0864,-4.099,0.0291,96.99700000000001,0.502,0
Last Call,Hudson Thames,0,216346,0.191,0.6579999999999999,0.72,0.0,5,0.35600000000000004,-6.075,0.0298,140.864,0.5479999999999999,0
Payphone,Maroon 5,0,231173,0.0188,0.743,0.752,0.0,4,0.287,-4.813,0.0414,110.015,0.545,0
Love Wins,Carrie Underwood,0,228640,0.0112,0.523,0.865,0.0,7,0.153,-4.697,0.0989,135.115,0.325,0
Never Forget You,Noisettes,0,192213,0.0167,0.569,0.6920000000000001,3.78e-05,9,0.126,-4.683,0.0323,141.632,0.737,0
Can't Move On,Wild Youth,0,197093,0.0526,0.769,0.721,2.54e-06,0,0.27,-6.412999999999999,0.0946,102.999,0.667,0
Easy,Great Good Fine Ok,0,184141,0.355,0.847,0.703,3.9500000000000005e-05,6,0.0938,-4.434,0.0746,112.045,0.777,0
Dance,Tim Halperin,0,184880,0.00292,0.57,0.8959999999999999,0.0,5,0.11,-2.926,0.0381,110.986,0.622,0
Everybody's Changing,Keane,0,215880,0.0014,0.517,0.8390000000000001,0.000365,0,0.10800000000000001,-3.5210000000000004,0.0287,94.016,0.41600000000000004,0
On My Own,Claire Richards,0,205333,0.0727,0.687,0.677,0.0,7,0.145,-6.2989999999999995,0.0357,100.98,0.364,0
Never Know,Ward Thomas,0,165613,0.255,0.611,0.8490000000000001,0.0,2,0.124,-3.7,0.174,101.874,0.528,0
How Long Will This Last? - Single Mix,Blossoms,0,203208,0.0252,0.544,0.865,0.0,8,0.363,-3.2969999999999997,0.0389,133.997,0.748,0
Make You Smile,Franc Moody,0,212259,0.00337,0.787,0.846,0.00193,9,0.6679999999999999,-6.332999999999999,0.0436,129.023,0.506,0
Smile,Lily Allen,0,196893,0.00143,0.632,0.639,0.0,5,0.221,-5.938,0.0259,95.506,0.733,0
Woman Of The World,Amy Macdonald,0,213160,0.006999999999999999,0.73,0.518,6.15e-06,2,0.136,-10.98,0.0324,130.041,0.149,0
Love Is You,Sophie Ellis-Bextor,0,194946,0.0964,0.669,0.643,3.76e-05,9,0.0867,-8.658,0.0465,121.318,0.9590000000000001,0
Rock the Boat,Hues Corporation,0,202573,0.257,0.597,0.581,0.0,3,0.105,-9.72,0.0449,107.20200000000001,0.885,0
Polaroid,Jonas Blue,0,193377,0.293,0.652,0.897,0.0,7,0.0722,-4.481,0.036000000000000004,114.03299999999999,0.475,0
If You Wanna Love Somebody - Single Version,Tom Odell,0,234704,0.0207,0.5529999999999999,0.752,0.0,6,0.105,-5.29,0.0302,103.13600000000001,0.47,0
Sidestep,Tim Atlas,0,198383,0.272,0.6629999999999999,0.6970000000000001,0.00886,0,0.153,-5.502999999999999,0.0508,180.035,0.873,0
Perfect,RØMANS,0,164101,0.0244,0.77,0.6759999999999999,0.0,6,0.10300000000000001,-7.223,0.0369,108.944,0.606,0
Do You Wanna Party,Nile Rodgers,0,201960,0.12300000000000001,0.794,0.8440000000000001,3.16e-06,11,0.0988,-3.222,0.0904,119.98899999999999,0.794,0
Moves (feat. Snoop Dogg),Olly Murs,1,165106,0.113,0.598,0.8909999999999999,0.0,9,0.168,-3.458,0.262,202.03900000000002,0.9420000000000001,0
ZEZE (feat. Travis Scott & Offset),Kodak Black,1,225199,0.071,0.826,0.615,0.0,8,0.0965,-7.979,0.21899999999999997,98.056,0.5429999999999999,0
6 Figures,Kings,0,200000,0.0061,0.885,0.737,0.0,1,0.5920000000000001,-6.468,0.0677,89.977,0.496,0
PASS OUT (feat. 21 Savage),Quavo,1,224903,0.0403,0.917,0.7859999999999999,0.0,11,0.195,-4.921,0.20800000000000002,143.03799999999998,0.441,0
"Never Recover (Lil Baby & Gunna, Drake)",Lil Baby,0,194732,0.0716,0.757,0.69,0.0,1,0.192,-5.327000000000001,0.282,132.064,0.914,0
REEL IT IN,Aminé,0,121346,0.073,0.754,0.342,0.0,10,0.193,-8.677,0.0991,128.981,0.423,0
Best Years,Manu Crooks,0,287272,0.0618,0.8859999999999999,0.57,0.0,6,0.0586,-7.353,0.171,132.001,0.5379999999999999,0
